,Dátum,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
1566,2018-04-16,1513.288403,2.168578,2.1146,1.016946,1.848405,2.507861,2.078627,1.2651,1.858247,1.073941,4.443329,2.477087,2.533153,0.989013,1.448213,60752.88200617954,39245.073130296776,41386.62069146265,49925.47414077027,251.86900329589844
1567,2018-04-13,1515.527677,2.173907,2.1169,1.020699,1.854009,2.509817,2.071739,1.2673,1.8931,1.074016,4.449273,2.485179,2.532208,0.989171,1.447941,60378.49675941467,39026.4611492157,41184.46456718445,49717.875,252.375
1568,2018-04-12,1514.770808,2.169643,2.1165,1.020233,1.852174,2.511904,2.07135,1.2703,1.888929,1.079217,4.457513,2.482728,2.508896,0.989214,1.449179,60362.97108861711,39104.47632052656,41216.63792605698,49843.56677951664,251.57000732421875
1569,2018-04-11,1500.63617,2.169603,2.0959,1.015098,1.849432,2.494808,2.067719,1.2584,1.912117,1.064624,4.458499,2.47038,2.510272,0.989261,1.439807,59887.05225159484,38649.95102380845,40720.78587535303,49125.1609880249,251.63999938964844
1570,2018-04-10,1497.079766,2.171083,2.0943,1.020039,1.849593,2.512742,2.072963,1.2648,1.907998,1.067805,4.449498,2.476511,2.510995,0.989249,1.450272,60456.249417904066,39037.95816960628,41061.34342501685,49984.060167541495,252.6999969482422
1571,2018-04-09,1513.759181,2.17313,2.1153,1.015183,1.860451,2.494803,2.059962,1.2478,1.87109,1.059225,4.446299,2.504854,2.508713,0.989291,1.435624,59866.097223370336,38423.79399009235,40315.53922407841,49655.231522299815,254.21200561523438
1572,2018-04-06,1501.079499,2.178019,2.1024,1.013075,1.860949,2.489963,2.055551,1.2475,1.845989,1.058735,4.434171,2.506773,2.500364,0.989347,1.433261,59504.068633407354,38112.01007428975,39996.53381558298,49638.82183687133,253.9199981689453
1573,2018-04-05,1505.164844,2.174582,2.109,1.016005,1.846426,2.512783,2.076166,1.2673,1.846716,1.070904,4.423258,2.502313,2.465513,0.989288,1.450095,60614.741017858265,38932.382490693824,40821.4120095307,50793.96315167239,252.89500427246094
1574,2018-04-04,1474.360919,2.179986,2.0708,0.995508,1.841002,2.492103,2.070829,1.2513,1.818071,1.060988,4.411484,2.50211,2.492073,0.990704,1.435996,60338.68178137415,38839.64863264584,40784.104056752054,50773.90959990234,253.72999572753906
1575,2018-04-03,1497.71993,2.181588,2.1009,0.998166,1.852328,2.477178,2.059163,1.2463,1.82075,1.055227,4.427027,2.513088,2.471974,0.990966,1.426654,59762.2714104075,38276.603164238855,40293.087630555034,50280.8509386871,253.9949951171875
1576,2018-03-29,1473.750073,2.182707,2.0703,1.002702,1.845363,2.495968,2.074449,1.256,1.765817,1.068057,4.400303,2.511829,2.467237,0.991106,1.437324,60260.0091349436,38944.30998578761,40885.24395175185,50626.82730190549,253.79400634765625
1577,2018-03-28,1455.444086,2.182205,2.0484,0.995999,1.857811,2.457831,2.06791,1.2414,1.773059,1.056693,4.388083,2.503093,2.489177,0.990582,1.416593,59104.00119197322,37989.527197825955,39763.04384199716,49581.687110554194,252.1060028076172
1578,2018-03-27,1476.120052,2.176404,2.0755,0.991021,1.847116,2.448706,2.070944,1.2392,1.773439,1.07473,4.401768,2.498402,2.477502,0.99019,1.41267,59023.794159821,38266.079924375284,39986.675431260606,49237.572305938695,251.02000427246094
1579,2018-03-26,1467.66923,2.175337,2.0617,0.981531,1.829579,2.478894,2.079194,1.2514,1.76838,1.093062,4.392869,2.498899,2.481139,0.991898,1.425775,60494.97823361121,39841.944378416054,41701.386026655324,50413.08385717776,252.89999389648438
1580,2018-03-23,1462.044461,2.176075,2.0558,0.987715,1.850582,2.451277,2.086857,1.2336,1.766665,1.085284,4.395954,2.503272,2.490999,0.992671,1.412106,58916.56081348588,38435.78499825625,40198.80995391961,48700.07880672603,253.0399932861328
1581,2018-03-22,1478.213635,2.176505,2.0787,0.995895,1.834414,2.472985,2.081647,1.2561,1.810839,1.090246,4.391059,2.508608,2.523278,0.993037,1.429885,59924.69011467649,39295.695464252494,41111.45796536235,49779.836680646986,251.88400268554688
1582,2018-03-21,1513.156745,2.174826,2.1243,1.009183,1.82511,2.529861,2.072795,1.2766,1.797253,1.108873,4.418831,2.519163,2.499889,0.993232,1.461056,61994.41152973194,40639.811131568626,42612.369946519844,52041.160065435804,254.07000732421875
1583,2018-03-20,1502.114307,2.17574,2.111,1.011541,1.823338,2.520757,2.072132,1.2866,1.830836,1.10768,4.402762,2.516388,2.487574,0.993142,1.455949,61656.71885411488,40517.286573514575,42484.22812595847,51638.155574798584,252.2010040283203
1584,2018-03-19,1491.856637,2.174587,2.0989,1.006634,1.82392,2.520431,2.07236,1.276,1.8526,1.09738,4.391841,2.512493,2.532557,0.993126,1.455447,61759.244122495875,40520.311316307634,42584.33535090415,51619.67151257326,253.0500030517578
1585,2018-03-14,1538.829303,2.176446,2.1556,1.007527,1.807093,2.535606,2.069447,1.2913,1.842599,1.0875,4.411654,2.53126,2.543255,0.993287,1.466502,62196.032422541175,41290.830415191595,43193.58603831846,52035.21735458984,251.38999938964844
1586,2018-03-13,1529.572393,2.175989,2.1463,1.009469,1.801733,2.545122,2.070024,1.295,1.840735,1.086766,4.416459,2.532592,2.558559,0.993308,1.474868,62825.22276060656,41501.75621718168,43397.15199386701,52832.514154687524,252.6300048828125
1587,2018-03-12,1535.160851,2.176059,2.152,1.017946,1.801006,2.565292,2.070167,1.3092,1.849781,1.095305,4.428858,2.544405,2.539275,0.993323,1.487212,63340.76036885753,42145.699231639504,44003.40316779353,53602.537041433156,253.0570068359375
1588,2018-03-09,1519.439602,2.176561,2.1333,1.01475,1.796164,2.564498,2.070551,1.3099,1.866628,1.084021,4.422908,2.538473,2.526687,0.993664,1.485292,63458.710183280054,41948.30451970012,43875.286916832905,53918.53944783937,253.2100067138672
1589,2018-03-08,1530.019234,2.176651,2.1467,1.013674,1.805241,2.524396,2.070501,1.2938,1.851773,1.063765,4.423115,2.532763,2.542265,0.993219,1.461171,61927.39548138343,40854.73543085391,42717.88266650401,51609.90305914311,251.39999389648438
1590,2018-03-07,1512.200831,2.177532,2.1262,1.007362,1.807724,2.514597,2.070654,1.2799,1.83367,1.062591,4.425266,2.533293,2.542947,0.990675,1.454466,61780.91357611888,40731.097592911916,42657.20707748132,51487.48189550475,252.0189971923828
1591,2018-03-06,1505.735623,2.179288,2.1198,1.005152,1.807163,2.538229,2.072654,1.2828,1.839524,1.063921,4.419157,2.538394,2.521558,0.988098,1.468765,62457.6038346109,41067.10006358009,42838.06861698395,52096.02302608034,254.68600463867188
1592,2018-03-05,1469.667427,2.179683,2.0676,1.003866,1.803256,2.531486,2.072774,1.29,1.831061,1.054043,4.395743,2.533936,2.507021,0.988717,1.465223,62254.18881225586,40864.23582458496,42663.22260284424,51724.581398010254,254.5
1593,2018-03-02,1461.412605,2.18013,2.0544,0.996452,1.800237,2.520802,2.073186,1.2788,1.830927,1.046308,4.386279,2.53045,2.535617,0.988359,1.459394,61767.98714340059,40564.07272406155,42384.62661789032,51428.47655542847,255.43099975585938
1594,2018-03-01,1494.003213,2.183522,2.1003,1.015625,1.813875,2.535469,2.073467,1.2818,1.840091,1.04748,4.420455,2.536431,2.559401,0.988363,1.471261,61922.26694996562,40503.186044180766,42237.675173505675,51871.6063810559,257.3890075683594
1595,2018-02-28,1507.529439,2.182114,2.1179,1.027122,1.809794,2.563872,2.073549,1.3056,1.828661,1.059428,4.430639,2.547305,2.577673,0.986926,1.487259,62665.304620522074,41063.616530086845,42796.270129787736,53186.167722503655,256.69000244140625
1596,2018-02-27,1520.561846,2.180627,2.1334,1.030096,1.803364,2.560361,2.073316,1.3167,1.813655,1.050686,4.421332,2.558051,2.56611,0.988947,1.488925,62776.36473303591,40982.67505458067,42717.78908321634,53366.8559245239,254.5399932861328
1597,2018-02-26,1526.778684,2.182499,2.1448,1.03034,1.795853,2.584036,2.073343,1.3198,1.793814,1.042571,4.39737,2.568523,2.562375,0.98886,1.500817,63560.64707364421,41490.31496948493,43106.19839607272,53603.209765920416,254.5019989013672
1598,2018-02-23,1511.398433,2.182102,2.1238,1.02441,1.804915,2.566907,2.073719,1.3052,1.80197,1.041921,4.390902,2.558986,2.563062,0.98889,1.48743,62608.36443407228,40802.21174860839,42321.62157521583,51419.93584448239,253.60000610351562
1599,2018-02-22,1527.544634,2.181363,2.146,1.02029,1.815614,2.536848,2.075031,1.288,1.785329,1.03493,4.383264,2.554788,2.569941,0.988829,1.468131,61779.16523236991,40083.899866989115,41580.6471570516,51031.58595620119,254.22999572753906
1600,2018-02-21,1540.562771,2.180759,2.1642,1.018994,1.817973,2.523353,2.076255,1.2865,1.753194,1.041153,4.387879,2.553547,2.567541,0.988782,1.46306,61363.55867923773,39870.684013160644,41340.19901766954,50827.305044817505,252.8470001220703
1601,2018-02-20,1528.589494,2.181427,2.1495,1.019638,1.821084,2.529493,2.074627,1.2856,1.763974,1.032111,4.392911,2.556638,2.568309,0.988718,1.466585,61139.35577883222,39640.11952474364,41189.28505191021,50898.54389318847,250.6699981689453
1603,2018-02-16,1545.322085,2.182598,2.1697,1.01571,1.819689,2.506459,2.074396,1.2861,1.728197,1.019056,4.386594,2.558249,2.566751,0.988645,1.459096,61058.22053792304,39261.11165206693,40776.51484368136,50696.837500476046,248.77000427246094
1604,2018-02-15,1522.114634,2.182392,2.1336,1.007692,1.813717,2.511391,2.07456,1.2751,1.725319,1.027125,4.376477,2.556204,2.57122,0.988722,1.459967,61429.244988507126,39688.50211886456,41139.881877802545,51047.38210079959,250.35499572753906
1605,2018-02-14,1520.18257,2.17822,2.1286,1.004582,1.825523,2.519131,2.07492,1.2666,1.721269,1.029774,4.397038,2.550571,2.559259,0.988853,1.460263,61178.83794625057,39301.48705943581,40709.201375471195,50639.558242080035,252.51600646972656
1606,2018-02-13,1517.879515,2.177946,2.1252,0.996043,1.827546,2.492253,2.075096,1.2587,1.713233,1.02355,4.389759,2.548598,2.550849,0.988792,1.446947,60592.43504324113,38725.046609615674,40045.79462687252,50184.72330474178,253.4709930419922
1607,2018-02-12,1513.902615,2.176567,2.1225,1.003503,1.831451,2.504509,2.075412,1.2626,1.715584,1.018393,4.391406,2.54751,2.531108,0.990701,1.452679,60737.54749330692,38714.52574321884,40117.02815887984,50659.273079858394,254.7100067138672
1608,2018-02-09,1515.178908,2.174771,2.1281,0.993237,1.829463,2.47327,2.075999,1.249,1.713787,1.006816,4.368443,2.542082,2.556872,0.989009,1.435474,59662.32560920715,37914.803358078,39283.81313896179,49764.57858467102,253.875
1609,2018-02-08,1537.032489,2.175549,2.1618,1.003459,1.842057,2.454068,2.076423,1.2378,1.754015,1.007517,4.383149,2.547423,2.576474,0.988703,1.426772,58548.998530413955,37125.073663618416,38207.4113517534,48406.29007163085,252.8800048828125
1610,2018-02-07,1570.162077,2.168496,2.207,1.019959,1.825253,2.491896,2.080873,1.2708,1.75252,1.016829,4.389817,2.549228,2.579312,0.98853,1.450539,60189.130545522086,38351.7812675864,39427.56429199572,50135.17707461305,250.21299743652344
1611,2018-02-06,1535.054591,2.166925,2.1615,1.005724,1.813148,2.496063,2.080871,1.2627,1.753102,1.002866,4.389018,2.550336,2.645208,0.988539,1.447401,60687.706459632376,38963.805396459764,39986.69344848278,50494.5399568195,250.91700744628906
1612,2018-02-05,1572.880862,2.185517,2.2103,1.026155,1.847874,2.450667,2.08114,1.2541,1.776288,1.000908,4.401893,2.576218,2.647045,0.988509,1.439126,58996.6210232093,37627.26673432859,38660.884174722014,48950.26211160584,248.7310028076172
1613,2018-02-02,1579.771678,2.1532,2.2199,1.035939,1.808162,2.528899,2.081065,1.2871,1.741697,1.005731,4.403435,2.582627,2.677165,0.988491,1.481542,61100.37771100178,38871.8132317015,39926.64310202608,51616.46016686037,246.82699584960938
1614,2018-02-01,1591.383474,2.135559,2.2363,1.051454,1.803192,2.590837,2.081203,1.3065,1.731343,1.016853,4.438666,2.598438,2.684728,0.988567,1.516615,63083.419356795726,40058.68350793328,41492.19606591412,54158.25104141235,249.2899932861328
1615,2018-01-31,1589.226545,2.131808,2.2327,1.060586,1.803113,2.595358,2.081403,1.3206,1.761381,1.017825,4.440095,2.599553,2.682746,0.988662,1.519458,63451.77316475473,40591.89866330568,41717.700520109385,53693.83008892089,250.46099853515625
1616,2018-01-30,1579.533327,2.134646,2.2238,1.058733,1.803565,2.601736,2.081628,1.3239,1.777705,1.013321,4.434991,2.608172,2.701097,0.988604,1.525112,63349.08924769983,40378.820244269446,41379.24245436117,53641.093145800754,250.17999267578125
1617,2018-01-29,1601.539502,2.132413,2.2534,1.065677,1.812516,2.615772,2.082611,1.3344,1.746365,1.027736,4.450082,2.627368,2.707131,0.988496,1.535785,63640.55441134074,40481.68599289679,41559.504345840076,53596.32433885685,248.7530059814453
1618,2018-01-26,1612.815691,2.122791,2.2707,1.068302,1.807674,2.628914,2.083264,1.3351,1.714838,1.036568,4.464183,2.635424,2.697003,0.988601,1.542665,64190.69550409634,40758.852911860915,41987.66135996394,54132.43740155641,249.24000549316406
1619,2018-01-25,1599.090484,2.126117,2.255,1.062769,1.81187,2.607813,2.08174,1.323,1.726443,1.025549,4.457672,2.622105,2.712108,0.988567,1.530821,63509.47973221424,40177.466439623386,41368.74090472469,53656.69586608885,249.4499969482422
1620,2018-01-24,1620.240118,2.121769,2.2811,1.065263,1.812414,2.628978,2.083896,1.3224,1.741151,1.025506,4.465353,2.631573,2.725314,0.988517,1.541785,63929.724659920204,40474.88470779173,41768.75255290326,54162.741581242066,251.20700073242188
1621,2018-01-23,1641.36125,2.114994,2.3079,1.07531,1.816019,2.655481,2.085534,1.333,1.792133,1.034864,4.483093,2.626434,2.713853,0.988648,1.55776,64263.37531203171,40935.96361784544,42347.75310467463,54411.65418903809,252.4199981689453
1622,2018-01-22,1620.879805,2.118365,2.2822,1.072372,1.818382,2.643065,2.08541,1.3325,1.807483,1.039852,4.468673,2.622568,2.68332,0.988591,1.549795,64020.55847167969,40532.72497558594,42021.426818847656,54424.44030761719,252.0
1623,2018-01-19,1581.726454,2.123414,2.2285,1.067499,1.818525,2.619737,2.084718,1.3246,1.809491,1.039684,4.440361,2.615179,2.671689,0.98863,1.536636,63448.77099456685,40068.57620069431,41662.82428622665,53692.08473968506,251.77999877929688
1624,2018-01-18,1567.596314,2.119251,2.2086,1.057819,1.818429,2.613648,2.08412,1.3172,1.804409,1.037681,4.438597,2.591872,2.673392,0.988552,1.53106,63459.946580181364,40132.1104031601,41771.74479187047,53930.67517784424,252.97000122070312
1625,2018-01-17,1563.468822,2.114234,2.2038,1.058164,1.821678,2.619385,2.08436,1.3235,1.792843,1.039124,4.44099,2.595183,2.663145,0.988674,1.535591,63131.81824851502,39850.27511338866,41403.233138079755,53805.344820211176,251.23899841308594
1626,2018-01-16,1568.186432,2.116071,2.2089,1.060675,1.827807,2.604482,2.087045,1.3114,1.796889,1.030805,4.432768,2.595026,2.649244,0.988653,1.528037,62609.683545941254,39471.43479295657,40827.88149052393,52895.50280142459,251.53599548339844
1628,2018-01-12,1575.479992,2.105006,2.2185,1.057193,1.819148,2.625804,2.086306,1.3175,1.791866,1.053795,4.443347,2.594182,2.641021,0.988673,1.538671,64001.81188583374,40326.39751434326,41780.941581726074,53853.50093841553,256.25
1629,2018-01-11,1571.451839,2.090368,2.2136,1.053968,1.814993,2.647879,2.086451,1.323,1.811727,1.066616,4.450888,2.585377,2.62499,0.988811,1.551729,64186.55595178949,40409.46890891995,41933.95291092573,53463.47124765627,258.6650085449219
1630,2018-01-10,1566.291677,2.088485,2.2053,1.059486,1.813693,2.640737,2.085668,1.3266,1.816899,1.05458,4.456364,2.570197,2.633551,0.988623,1.548245,63879.28798664734,40234.08014759235,41764.67439742014,53315.69970233459,259.30499267578125
1631,2018-01-09,1574.741919,2.084012,2.2175,1.061625,1.813748,2.642489,2.088856,1.3292,1.832011,1.067138,4.463788,2.574426,2.64688,0.98861,1.548492,63635.45856687147,40112.95735201752,41677.388478386216,52362.922228051815,257.9200134277344
1632,2018-01-08,1583.746505,2.080947,2.2283,1.059123,1.809647,2.625566,2.087862,1.3227,1.851153,1.067512,4.472058,2.567749,2.635151,0.988518,1.537965,63060.19412115216,39837.872174456716,41500.076839476824,51935.297403261065,256.1669921875
1633,2018-01-05,1579.439694,2.090562,2.2218,1.055158,1.808162,2.606662,2.086585,1.3143,1.851759,1.056718,4.463968,2.563603,2.638173,0.988377,1.528088,62678.25296909921,39515.232093832456,41127.501531067304,51378.41327438783,255.08099365234375
1634,2018-01-04,1573.996911,2.09063,2.2151,1.046098,1.813887,2.595205,2.086152,1.299,1.842851,1.055641,4.460984,2.551842,2.596435,0.988423,1.521687,62665.83463678742,39375.244635436684,40956.51832599891,51523.146531628445,256.7300109863281
1635,2018-01-03,1564.354118,2.094011,2.2015,1.033889,1.808427,2.585075,2.083619,1.2987,1.857861,1.059303,4.448429,2.527617,2.581675,0.98847,1.51912,62251.64237706922,39211.24646782968,40623.74055940844,51167.81594196288,256.1080017089844
1636,2018-01-02,1557.718762,2.101891,2.1914,1.029535,1.808152,2.565838,2.083029,1.2876,1.858824,1.050598,4.428762,2.517515,2.583515,0.988504,1.50895,62383.28480831813,39162.17426190153,40544.65369300917,50936.60339755006,258.27301025390625
1637,2017-12-29,1555.204265,2.087491,2.1872,1.034928,1.807132,2.573264,2.085164,1.2891,1.857256,1.037454,4.435791,2.510691,2.588568,0.988413,1.516346,62219.845465878025,38661.528582810424,40179.05624357518,51426.19760063477,259.44000244140625
1638,2017-12-28,1547.576818,2.079403,2.1774,1.04087,1.807039,2.589922,2.086072,1.2944,1.856313,1.044614,4.43089,2.511725,2.589293,0.988378,1.523728,62659.71177632455,39029.580353270285,40520.987559249625,51943.272496853024,260.28900146484375
1639,2017-12-27,1548.597595,2.068334,2.1803,1.049133,1.807921,2.6009,2.08818,1.2986,1.855456,1.045291,4.442574,2.507929,2.582068,0.988433,1.530881,63092.98452331312,39332.55300321523,40848.06991238706,52181.55611786619,262.62799072265625
1640,2017-12-22,1541.835037,2.083938,2.1711,1.052496,1.814711,2.613758,2.087942,1.3071,1.857326,1.046924,4.447341,2.511228,2.594027,0.988508,1.537461,63209.21956213005,39585.84109119326,41116.74445982929,52038.113102554344,262.92498779296875
1641,2017-12-21,1546.232197,2.096481,2.1775,1.059871,1.81737,2.614213,2.087734,1.31,1.857937,1.044437,4.458022,2.512546,2.592611,0.988517,1.542209,63301.501525554806,39678.592392757535,41215.5032659173,52355.801497045904,263.239990234375
1642,2017-12-20,1534.235281,2.090964,2.162,1.056355,1.812185,2.618503,2.088832,1.3095,1.862184,1.044654,4.467554,2.497655,2.586924,0.988535,1.539329,63432.957176372875,39837.839554641396,41490.531174177304,52281.826269451994,264.3299865722656
1643,2017-12-19,1533.17317,2.096143,2.161,1.06373,1.811445,2.626285,2.091658,1.3164,1.850328,1.049708,4.462194,2.499729,2.58518,0.988531,1.547715,63816.77074077213,40101.104039918166,41764.68036155868,52602.50156447757,265.7900085449219
1644,2017-12-18,1530.356211,2.092549,2.155,1.072777,1.810805,2.647224,2.095094,1.3278,1.84939,1.06094,4.468012,2.507019,2.555922,0.98479,1.55955,64441.22619832121,40578.42143885046,42235.08566937223,53295.53850087896,267.3599853515625
1645,2017-12-15,1526.728169,2.096762,2.1499,1.060573,1.813873,2.624954,2.085271,1.3254,1.84317,1.046344,4.470141,2.493489,2.566142,0.984524,1.547887,63921.395099423826,40169.54143490642,41766.13572138548,52784.51690565795,266.885009765625
1646,2017-12-14,1525.356039,2.101472,2.1484,1.060122,1.819982,2.612597,2.087693,1.3173,1.824969,1.034456,4.470315,2.491913,2.551107,0.984346,1.540856,63075.20655559376,39519.11992491083,41084.5940034003,52222.083313153125,265.5450134277344
1647,2017-12-13,1510.1069,2.099657,2.1287,1.067406,1.819294,2.639014,2.088336,1.3178,1.822634,1.039892,4.460943,2.500936,2.554093,0.985376,1.554142,63716.78180691134,39786.03517652769,41371.34146049898,52735.407164611854,267.1499938964844
