"Letöltés idõpontja","2024.08.20. 22:45"
"Alap neve:","Takarék Apollo Származtatott Részvény Befektetési Alap"
"Befektetési sorozat megjelölése:",""
"Befektetési jegy devizaneme:","HUF"
"Kategória:","Részvény"
"Földrajzi kitettség:","Globális"
"Devizális kitettség:","HUF/EUR/USD"
"Egyéb jellemzõ kitettség:",""
"Hozam/kockázat mutató:","4"
"Bef. politika rövid leírása:","Az Alap segítségével az Alapkezelõ a legfejlettebb tõkepiacokat hozza közelebb a Befektetõkhöz: az Apolló befektetési stratégiájának célja fõként az észak-amerikai és nyugat-európai részvénypiacok teljesítményébõl való részesedés. Ez jelentõs kockázatot, ugyanakkor kiemelkedõ hozampotenciált is rejt magában, ami miatt az Alapot elsõsorban a kockázatkedvelõ Befektetõk portfóliójába tudjuk ajánlani. Az Alap eszközei között szereplõ egyedi részvények a portfóliómenedzsereink által kialakított stratégia mentén kerülnek a portfólióba, ami egyaránt figyelembe veszi a historikus árfolyam adatokat, értékeltséget és a részvények között fennálló kapcsolatokat."
"Alap típusa:","Nyilvános nyíltvégû"
"Alap fajtája:","Értékpapíralap"
"Alap indulási dátuma:","2016/01/13"
"Alapkezelõ:","Gránit Alapkezelõ Zrt."
"Letétkezelõ:","MBH Befektetési Bank Zrt."
"1 éves szórás:","10,05%"
"5 éves szórás:","14,86%"
"Dátum","Árfolyam","NEÉ","Kifizetett hozam","Napi befjegy. forgalom","Napi befjegy. forgalom változás(%)","3 hónapos hozam","6 hónapos hozam","1 éves hozam","3 éves hozam","5 éves hozam","10 éves hozam"
"2022/08/09","1,935602","1450223246","0","-2889800,15","-0,2%","8,32%","2,63%","5,47%","14,04%","10,68%",""
"2022/08/08","1,945117","1460256235","0","-5318771,21","-0,36%","7,24%","4,45%","6,66%","13,9%","10,72%",""
"2022/08/05","1,943113","1464065065","0","-9946084,73","-0,67%","6,73%","5,1%","6,59%","14,52%","10,79%",""
"2022/08/04","1,956462","1484137465","0","-2384910,99","-0,16%","4,94%","5,82%","7,68%","14,62%","10,95%",""
"2022/08/03","1,949713","1481394477","0","-10480672,89","-0,71%","4,66%","4,24%","7,52%","14,48%","11,01%",""
"2022/08/02","1,931891","1478238169","0","-4829359,85","-0,32%","5,69%","1,44%","6,5%","14,13%","10,82%",""
"2022/08/01","1,964164","1507842756","0","105,54","0%","7,5%","3,25%","8,4%","14,34%","11,14%",""
"2022/07/29","1,974872","1516062931","0","-624,46","-0%","8,08%","5,01%","8,2%","13,89%","11,09%",""
"2022/07/28","1,960322","1504893857","0","3788960,37","0,26%","5,73%","4,24%","7,5%","13,59%","10,93%",""
"2022/07/27","1,933269","1480389223","0","-577,61","-0%","5,32%","3,08%","5,73%","13,06%","10,59%",""
"2022/07/26","1,876852","1437188802","0","-304294,01","-0,02%","3,82%","0,13%","2,14%","11,95%","9,8%",""
"2022/07/25","1,880049","1439941699","0","-660612,17","-0,05%","3,3%","0,78%","2,75%","12,2%","9,93%",""
"2022/07/22","1,8891","1447537711","0","392,05","0%","3,89%","0,52%","4,35%","12,58%","10,14%",""
"2022/07/21","1,915493","1467761157","0","10324,81","0%","3,44%","1,92%","6,07%","13,09%","10,45%",""
"2022/07/20","1,8805","1440937367","0","-7431039,4","-0,51%","0,92%","-1,38%","5,37%","12,4%","9,72%",""
"2022/07/19","1,878698","1446980499","0","-11998992,54","-0,83%","1,05%","-1,45%","6,06%","12,36%","9,69%",""
"2022/07/18","1,864852","1448226816","0","-72,3","-0%","0,56%","-2,2%","3,91%","12,01%","9,61%",""
"2022/07/15","1,875764","1456701047","0","-3944658,22","-0,27%","1,15%","-2,32%","4,21%","12,06%","9,55%",""
"2022/07/14","1,86575","1452847866","0","-1150314,77","-0,08%","0,61%","-2,84%","2,86%","11,88%","9,43%",""
"2022/07/13","1,88763","1471049490","0","22361,87","0%","0,75%","-2,48%","4,96%","12,31%","9,64%",""
"2022/07/12","1,917149","1494031239","0","-670,54","-0%","2,75%","-1,7%","6,8%","12,9%","10,07%",""
"2022/07/11","1,89457","1476436122","0","8996316,96","0,61%","0,97%","-2,69%","5,74%","12,51%","9,91%",""
"2022/07/08","1,897232","1469501658","0","36290,47","0%","0,6%","-2,03%","6,64%","12,59%","9,96%",""
"2022/07/07","1,919238","1486509701","0","-107,95","-0%","1,3%","-0,9%","7,48%","13,02%","10,21%",""
"2022/07/06","1,869785","1448206915","0","20377,91","0%","-0,27%","-3,77%","5,54%","12,04%","9,6%",""
"2022/07/05","1,825953","1414237761","0","626,98","0%","-2,01%","-6,46%","3,35%","11,16%","9,04%",""
"2022/07/04","1,814957","1405720512","0","-389,76","-0%","-2,97%","-7,85%","2,44%","10,94%","8,95%",""
"2022/07/01","1,807799","1400176886","0","114,63","0%","-2,25%","-7,68%","2,65%","11,13%","9%",""
"2022/06/30","1,795008","1390269884","0","-288209,52","-0,02%","-3,6%","-8,53%","2,28%","11,09%","8,85%",""
"2022/06/29","1,810291","1402397539","0","661,19","0%","-5,56%","-7,78%","3%","11,41%","8,94%",""
"2022/06/28","1,83178","1419043984","0","-59,4","-0%","-2,61%","-6,84%","4,63%","11,85%","8,94%",""
"2022/06/27","1,856552","1438234426","0","-11248801,06","-0,78%","-1,29%","-5,49%","5,89%","12,46%","9,3%",""
"2022/06/24","1,849976","1444349085","0","-17361970,69","-1,22%","-1,56%","-5,12%","6,07%","12,21%","9,11%",""
"2022/06/23","1,801062","1423062914","0","78733,93","0,01%","-3,05%","-7,63%","4,19%","11,15%","8,52%",""
"2022/06/22","1,781314","1407381668","0","-48,54","-0%","-5,88%","-8,19%","1,15%","10,74%","8,25%",""
"2022/06/21","1,790384","1414547748","0","780215,41","0,06%","-4,43%","-6,99%","1,78%","10,93%","8,3%",""
"2022/06/20","1,78639","1410613691","0","-643719,85","-0,05%","-4,92%","-5,89%","2,41%","10,81%","8,34%",""
"2022/06/17","1,773181","1400822232","0","39314,77","0%","-4,45%","-7,37%","0,83%","11,31%","8,27%",""
"2022/06/16","1,767357","1396182056","0","-139,3","-0%","-4,46%","-8,41%","1,9%","11,42%","8,2%",""
"2022/06/15","1,821578","1439015870","0","54803,49","0%","2,51%","-5,61%","4,89%","12,55%","8,96%",""
"2022/06/14","1,799488","1421511004","0","38,71","0%","1,27%","-6,13%","3,82%","12,09%","8,62%",""
"2022/06/13","1,807177","1427584914","0","-978815,79","-0,07%","1,7%","-6,54%","5,78%","12,1%","8,64%",""
"2022/06/10","1,848173","1460970848","0","4263,92","0%","4,09%","-4,86%","8,58%","13,16%","9,03%",""
"2022/06/09","1,877395","1484066351","0","40420,86","0%","3,34%","-3,13%","10,35%","13,75%","9,37%",""
"2022/06/08","1,891099","1494858542","0","4252934,83","0,28%","8,91%","-3,2%","10,93%","14,03%","9,62%",""
"2022/06/07","1,904858","1501450752","0","19817,58","0%","9,21%","-2,33%","12,16%","14,31%","9,83%",""
"2022/06/03","1,904473","1501127473","0","689,02","0%","4,58%","0,98%","12,6%","15,01%","9,7%",""
"2022/06/02","1,923155","1515852144","0","-416,42","-0%","4,44%","1,64%","13,35%","15,41%","9,92%",""
"2022/06/01","1,906525","1502744606","0","-1367169,56","-0,09%","5,38%","0,26%","12,58%","15,08%","9,86%",""
"2022/05/31","1,907469","1504856524","0","506277,63","0,03%","2,36%","0,5%","12,61%","15,1%","9,93%",""
"2022/05/30","1,919426","1513780290","0","264131,01","0,02%","3,01%","1,13%","12,99%","14,99%","9,97%",""
"2022/05/27","1,914171","1509372458","0","-588395,1","-0,04%","1,61%","0,17%","12,71%","14,49%","9,97%",""
"2022/05/26","1,884209","1486325845","0","-5640,86","-0%","0,02%","-1,4%","11,01%","13,93%","9,62%",""
"2022/05/25","1,816151","1432644900","0","30218,17","0%","-3,59%","-7,61%","7,61%","12,54%","8,77%",""
"2022/05/24","1,792114","1413653836","0","-6724091,01","-0,47%","-1,76%","-8,87%","6,16%","12,04%","8,42%",""
"2022/05/23","1,813802","1437567211","0","-514,32","-0%","1,45%","-7,7%","7,44%","12,61%","8,74%",""
"2022/05/20","1,797435","1424595708","0","-493432,06","-0,03%","-1,99%","-8,68%","6,58%","11,87%","8,54%",""
"2022/05/19","1,807922","1433403716","0","570688,77","0,04%","-1,41%","-8,14%","8,09%","12,02%","8,66%",""
"2022/05/18","1,819271","1441827454","0","338,27","0%","-0,79%","-7,66%","8,09%","12,25%","8,89%",""
"2022/05/17","1,874805","1485839485","0","8143248,96","0,56%","1,54%","-5,49%","10,34%","13,38%","9,5%",""
"2022/05/16","1,837035","1447926427","0","-2758259,59","-0,19%","-1,21%","-7,48%","6,8%","12,42%","8,74%",""
"2022/05/13","1,845575","1457428623","0","-504165,91","-0,04%","-0,45%","-6,55%","8,32%","13,3%","8,8%",""
"2022/05/12","1,795728","1418555589","0","49,55","0%","-3,14%","-9,08%","6,11%","11,83%","8,2%",""
"2022/05/11","1,77499","1402173323","0","-469,86","-0%","-4,26%","-9,7%","3,79%","11,39%","7,98%",""
"2022/05/10","1,764982","1394267858","0","5017,63","0%","-5,7%","-9,32%","2,04%","11,18%","7,77%",""
"2022/05/09","1,78689","1411569255","0","9569194,86","0,67%","-5,26%","-8,46%","2,34%","11,7%","8,05%",""
"2022/05/06","1,813742","1423068232","0","-17997258,67","-1,24%","-1,9%","-7,14%","4,43%","11,53%","8,38%",""
"2022/05/05","1,82067","1446569968","0","498222,38","0,03%","-1,52%","-6,78%","4,73%","11,58%","8,46%",""
"2022/05/04","1,864279","1480708304","0","111481,59","0,01%","0,84%","-4,43%","8,13%","12,46%","9,08%",""
"2022/05/03","1,86285","1479461921","0","-1308838,25","-0,09%","-0,4%","-3,77%","7,13%","12,43%","9,16%",""
"2022/05/02","1,82781","1452917627","0","-21867651,38","-1,48%","-4,03%","-5,48%","5,88%","11,72%","8,77%",""
"2022/04/29","1,827202","1474294708","0","-9289","-0%","-2,84%","-4,76%","4,98%","11,72%","8,85%",""
"2022/04/28","1,854144","1496042534","0","630967,98","0,04%","-1,41%","-3,84%","6,25%","12,35%","9,17%",""
"2022/04/27","1,835677","1480517488","0","184,97","0%","-2,12%","-4,36%","4,92%","11,97%","8,92%",""
"2022/04/26","1,807828","1458056420","0","-4082223,69","-0,28%","-3,55%","-6,08%","3,18%","11,41%","8,56%",""
"2022/04/25","1,820039","1472014680","0","483804,43","0,03%","-2,44%","-4,78%","3,98%","11,72%","8,69%",""
"2022/04/22","1,818298","1470123249","0","39398,08","0%","-3,25%","-4,43%","4,2%","12,09%","9,06%",""
"2022/04/21","1,851828","1497192670","0","-8758111,15","-0,58%","-1,46%","-1,93%","6,39%","12,77%","9,46%",""
"2022/04/20","1,863288","1515270327","0","-500,37","-0%","-2,28%","-1,6%","8,35%","13,01%","9,62%",""
"2022/04/19","1,859093","1511859352","0","-724741","-0,05%","-2,48%","-0,81%","6,63%","12,92%","9,66%",""
"2022/04/14","1,854422","1508783702","0","160098,36","0,01%","-3,43%","-0,19%","7,53%","13,07%","9,57%",""
"2022/04/13","1,873537","1524174185","0","-4805815,05","-0,32%","-3,21%","1,92%","8,42%","13,46%","9,8%",""
"2022/04/12","1,86584","1522698534","0","775,92","0%","-4,33%","2,13%","8,48%","13,3%","9,57%",""
"2022/04/11","1,876288","1531224291","0","-1876397,75","-0,12%","-3,63%","2,1%","8,49%","13,76%","9,62%",""
"2022/04/08","1,885889","1540945593","0","703353,42","0,05%","-2,62%","2,69%","9,38%","13,78%","9,72%",""
"2022/04/07","1,894617","1547370567","0","12357274,97","0,81%","-2,17%","3,07%","9,89%","13,92%","9,83%",""
"2022/04/06","1,874774","1518936550","0","-2389278,04","-0,16%","-3,51%","2,86%","8,07%","13,52%","9,6%",""
"2022/04/05","1,863338","1512045839","0","5040141,13","0,33%","-4,54%","2,74%","7,89%","13,29%","9,57%",""
"2022/04/04","1,870478","1512780292","0","492,43","0%","-5,03%","4,68%","8,3%","13,55%","9,62%",""
"2022/04/01","1,849374","1495711593","0","-1509943,38","-0,1%","-5,56%","1,57%","7,08%","13,48%","9,39%",""
"2022/03/31","1,848356","1496397381","0","25,51","0%","-5,61%","1,52%","7,49%","13,83%","9,38%",""
"2022/03/30","1,861998","1507441685","0","311,76","0%","-5,12%","2,26%","8,59%","14,11%","9,52%",""
"2022/03/29","1,916957","1551935229","0","-2830489,68","-0,19%","-2,35%","4,85%","12,39%","15,22%","10,29%",""
"2022/03/28","1,880865","1525492968","0","-5574932,98","-0,36%","-4,35%","3,17%","10,15%","14,78%","10,02%",""
"2022/03/25","1,880823","1531033712","0","-680,72","-0%","-3,54%","1,68%","11,34%","15,35%","10,1%",""
"2022/03/24","1,87927","1529770214","0","20309,54","0%","-3,61%","1,6%","11,39%","15,31%","10,08%",""
"2022/03/23","1,857656","1512155831","0","148584,2","0,01%","-4,72%","0,26%","9,75%","14,86%","9,82%",""
"2022/03/22","1,892576","1540429782","0","316172,98","0,02%","-2,46%","3,54%","11,28%","15,58%","10,36%",""
"2022/03/21","1,873341","1524460824","0","106525,79","0,01%","-2,68%","3,77%","10,21%","14,87%","10,14%",""
"2022/03/18","1,878873","1528855736","0","3965638,41","0,26%","-1,85%","3,46%","10,38%","14,92%","9,88%",""
"2022/03/17","1,855826","1506185192","0","49038,12","0%","-3,05%","2,19%","8,46%","14,78%","9,61%",""
"2022/03/16","1,849774","1501224521","0","-1513587,39","-0,1%","-4,14%","1,64%","8,37%","14,66%","9,44%",""
"2022/03/11","1,776912","1443545740","0","-503874,11","-0,03%","-8,53%","-2,6%","4,88%","13,23%","8,52%",""
"2022/03/10","1,775613","1442993951","0","-17805310,55","-1,19%","-8,6%","-2,67%","5,16%","13,45%","8,5%",""
"2022/03/09","1,81666","1494568685","0","-997722,48","-0,07%","-6,27%","-0,95%","8,46%","14,32%","9,05%",""
"2022/03/08","1,736326","1429431395","0","-500522,03","-0,03%","-11,12%","-5,16%","4,48%","12,61%","8,14%",""
"2022/03/07","1,744176","1436396697","0","-1243322,8","-0,09%","-10,57%","-4,45%","6,35%","12,82%","8,28%",""
"2022/03/04","1,773097","1461478203","0","-7358,34","-0%","-5,98%","-3,06%","9,64%","13,1%","8,45%",""
"2022/03/03","1,821008","1500976483","0","-2,42","-0%","-3,44%","-0,44%","12,48%","14,11%","9,03%",""
"2022/03/02","1,841386","1517773171","0","-5766851,67","-0,39%","-2,69%","0,61%","12,62%","14,53%","9,39%",""
"2022/03/01","1,809231","1496935373","0","-28973030,23","-1,84%","-4,86%","-1,29%","10,8%","13,86%","8,97%",""
"2022/02/28","1,86341","1571603061","0","-2954265,48","-0,19%","-2,49%","1,32%","17,24%","15,17%","10,01%",""
"2022/02/25","1,88384","1591820412","0","-500966,82","-0,03%","-4,17%","3,65%","18,28%","15,37%","10,21%",""
"2022/02/24","1,824307","1542000933","0","1035743,22","0,07%","-7,23%","-0,04%","13,3%","14,22%","9,51%",""
"2022/02/23","1,787898","1510211045","0","3323920,25","0,22%","-9,02%","-2,15%","11,53%","13,46%","8,96%",""
"2022/02/22","1,807835","1523690549","0","979576,53","0,06%","-8,23%","-0,32%","12,62%","13,88%","9,16%",""
"2022/02/21","1,812885","1526964508","0","3833365,68","0,25%","-7,89%","-0,04%","12,75%","14,15%","9,23%",""
"2022/02/18","1,833843","1540739420","0","19590673,49","1,28%","-6,92%","0,77%","14,09%","14,64%","9,75%",""
"2022/02/17","1,846325","1531502402","0","97783,85","0,01%","-6,92%","0,97%","14,24%","14,91%","9,9%",""
"2022/02/16","1,859497","1542329922","0","5576996,74","0,36%","-6,35%","1,38%","15,52%","15,18%","10,06%",""
"2022/02/15","1,865983","1542113181","0","49305,79","0%","-5,58%","1,22%","15,23%","15,31%","9,98%",""
"2022/02/14","1,850644","1529387598","0","6880639,8","0,45%","-6,3%","0,39%","14,65%","15,35%","9,95%",""
"2022/02/11","1,853929","1525209496","0","5498032,19","0,36%","-5,69%","0,33%","16,36%","15,69%","10,25%",""
"2022/02/10","1,871715","1534291088","0","-1895570,79","-0,12%","-3,84%","2,24%","17,36%","16,3%","10,46%",""
"2022/02/09","1,886079","1547975732","0","4420392,84","0,29%","-3,38%","2,77%","17,83%","16,59%","10,69%",""
"2022/02/08","1,86218","1523996546","0","358735,61","0,02%","-4,61%","2,11%","16,06%","16,1%","10,53%",""
"2022/02/07","1,8505","1514081221","0","9930529,75","0,66%","-5,26%","1,47%","16,13%","15,79%","10,41%",""
"2022/02/04","1,848783","1502755054","0","5830502,33","0,39%","-5,22%","1,76%","16,58%","15,94%","10,32%",""
"2022/02/03","1,870343","1514381275","0","11015308,83","0,72%","-3,38%","3,14%","19,08%","16,54%","10,58%",""
"2022/02/02","1,904497","1530818664","0","2531403,94","0,17%","-1,52%","4,99%","21,95%","17,24%","11,21%",""
"2022/02/01","1,902317","1526537892","0","18561751,09","1,23%","-0,85%","4,99%","22,94%","17,2%","11,07%",""
"2022/01/31","1,903381","1508819579","0","3077119,37","0,21%","-0,79%","5,04%","23,82%","17,48%","11,07%",""
"2022/01/28","1,880568","1487695362","0","4011814,64","0,27%","-2,47%","3,12%","19,8%","17,15%","10,43%",""
"2022/01/27","1,875508","1479691435","0","3677089,54","0,25%","-2,28%","2,57%","20,44%","16,56%","10,38%",""
"2022/01/26","1,874334","1475090414","0","53058785,72","3,75%","-2,62%","2%","18,64%","16,54%","10,38%",""
"2022/01/25","1,865583","1415392364","0","19825,35","0%","-2,39%","1,96%","18,87%","16,36%","10,29%",""
"2022/01/24","1,861795","1412498675","0","3515269,54","0,25%","-2,14%","1,75%","18,56%","16,61%","10,5%",""
"2022/01/21","1,879327","1422251406","0","157833,52","0,01%","-0,47%","4,07%","18,9%","16,88%","10,72%",""
"2022/01/20","1,906815","1442893842","0","2083032,84","0,14%","0,7%","6,84%","20,55%","17,35%","11,04%",""
"2022/01/19","1,906391","1440490430","0","535841,46","0,04%","1,72%","7,62%","21,05%","17,34%","11,13%",""
"2022/01/18","1,906768","1440239348","0","555353,73","0,04%","1,71%","6,24%","20,72%","17,35%","11,13%",""
"2022/01/17","1,931626","1458452751","0","21249419,23","1,49%","3,26%","7,63%","23,1%","18,18%","11,46%",""
"2022/01/14","1,920266","1428751059","0","4162002,12","0,29%","3,35%","5,86%","21,34%","18,56%","11,19%",""
"2022/01/13","1,935716","1436050959","0","2231801,66","0,15%","5,3%","7,64%","22,69%","18,77%","11,37%",""
"2022/01/12","1,950267","1444597341","0","4052849,88","0,28%","6,76%","8,65%","23,31%","19,06%","11,65%",""
"2022/01/11","1,947029","1438152776","0","10521634,96","0,74%","5,95%","8,66%","23,03%","19%","11,36%",""
"2022/01/10","1,929883","1415059082","0","-209632,85","-0,01%","5,09%","7,71%","21,83%","18,6%","11,27%",""
"2022/01/07","1,936639","1420223189","0","5443334,68","0,38%","5,36%","8,45%","23,92%","19,21%","11,31%",""
"2022/01/06","1,943014","1419437006","0","3601968,13","0,25%","6,61%","9,68%","25,53%","19,37%","11,38%",""
"2022/01/05","1,952039","1422411373","0","151,74","0%","7,63%","10,48%","25,95%","19,55%","11,42%",""
"2022/01/04","1,969621","1435222868","0","13629884,72","0,96%","10,23%","11,17%","27,45%","19,91%","11,56%",""
"2022/01/03","1,963614","1417257373","0","-7509064,31","-0,53%","7,84%","10,83%","24,59%","20,7%","11,52%",""
"2021/12/31","1,95825","1420874406","0","1348392,17","0,09%","7,55%","11,58%","24,25%","20,34%","11,78%",""
"2021/12/30","1,962418","1422547377","0","-79,16","-0%","7,78%","11,81%","24,91%","20,43%","11,83%",""
"2021/12/29","1,96304","1422998341","0","-1707515,39","-0,12%","7,37%","11,69%","25,04%","20,44%","11,8%",""
"2021/12/28","1,966349","1427107413","0","1358107,3","0,1%","7,86%","12,32%","25,29%","20,51%","11,81%",""
"2021/12/27","1,964377","1424319459","0","6897913,92","0,49%","5,96%","12,04%","26,58%","20,72%","11,7%",""
"2021/12/23","1,949747","1406865080","0","11473731,4","0,83%","5,23%","12,79%","25,64%","20,54%","11,56%",""
"2021/12/22","1,940241","1388588112","0","445689,63","0,03%","6,14%","10,18%","26,09%","20,34%","11,48%",""
"2021/12/21","1,924932","1377189622","0","248,5","0%","6,62%","9,43%","25,76%","20,02%","11,27%",""
"2021/12/20","1,898111","1358000334","0","5006219,3","0,37%","5,41%","8,82%","23,89%","19,26%","10,89%",""
"2021/12/17","1,91425","1364498169","0","-211436133,41","-13,31%","5,41%","8,85%","25,12%","18,31%","11,17%",""
"2021/12/16","1,929678","1588635629","0","8121546,09","0,51%","6,03%","11,26%","26,63%","17,9%","11,35%",""
"2021/12/15","1,929787","1580603360","0","-212590248,72","-11,93%","6,29%","11,12%","27,15%","17,9%","11,32%",""
"2021/12/14","1,917005","1781316339","0","39728644,41","2,26%","5,31%","10,6%","27,58%","17,64%","11,27%",""
"2021/12/13","1,933659","1756717755","0","11368962,74","0,65%","5,98%","13,18%","28,32%","17,69%","11,32%",""
"2021/12/10","1,942603","1753421777","0","-324123,58","-0,02%","6,48%","14,13%","27,68%","18,7%","11,58%",""
"2021/12/09","1,938145","1749721301","0","4985,26","0%","5,68%","13,92%","26,56%","18,23%","11,53%",""
"2021/12/08","1,953613","1763680499","0","11301183,74","0,65%","6,71%","14,6%","26,16%","18,54%","11,86%",""
"2021/12/07","1,950273","1749383355","0","8590368,14","0,51%","6,84%","14,84%","26,19%","18,47%","12,03%",""
"2021/12/06","1,900761","1696599101","0","-5462439,71","-0,32%","3,69%","11,24%","23,57%","16,98%","11,7%",""
"2021/12/03","1,885954","1688802417","0","-335159,45","-0,02%","3,11%","11,51%","22,99%","14,98%","11,84%",""
"2021/12/02","1,892199","1694730854","0","219,39","0%","3,38%","11,52%","23,76%","15,39%","11,91%",""
"2021/12/01","1,90158","1703132641","0","1990488,52","0,12%","3,75%","12,29%","23,86%","15,58%","12,02%",""
"2021/11/30","1,897997","1697936822","0","2007560,23","0,12%","3,76%","11,73%","23,92%","15,51%","11,97%",""
"2021/11/29","1,927323","1722133108","0","10798478,44","0,64%","4,8%","13,46%","24,35%","16,23%","12,31%",""
"2021/11/26","1,910974","1696817805","0","2583100,06","0,15%","5,14%","12,58%","23,55%","16,45%","12,09%",""
"2021/11/25","1,965826","1742865488","0","2015873,06","0,12%","8,16%","16,48%","27,18%","18,17%","12,72%",""
"2021/11/24","1,966502","1741448251","0","2717784,23","0,16%","7,76%","16,49%","27,05%","18,18%","12,76%",""
"2021/11/23","1,965195","1737574851","0","18227157,94","1,06%","7,55%","16,41%","28,78%","18,15%","12,83%",""
"2021/11/22","1,970011","1723561208","0","3475828,84","0,2%","8,63%","16,69%","29,7%","18,25%","12,9%",""
"2021/11/19","1,968179","1718485796","0","1487312,63","0,09%","8,52%","17,67%","28,54%","17,87%","12,96%",""
"2021/11/18","1,970277","1718828735","0","-492892519,06","-22,14%","8,27%","17,06%","28,81%","17,4%","12,98%",""
"2021/11/17","1,983623","2226702717","0","-504287221,69","-18,45%","8,48%","16,74%","29,02%","17,67%","13,1%",""
"2021/11/16","1,985571","2733671884","0","-504988010,55","-15,67%","8,25%","15,44%","29,78%","17,71%","13,17%",""
"2021/11/15","1,976191","3223360200","0","3795969,38","0,12%","7,2%","14,89%","31,32%","17,32%","13,06%",""
"2021/11/12","1,975027","3217667869","0","36121109,92","1,14%","7,09%","16,7%","32,2%","17,32%","13,27%",""
"2021/11/11","1,965711","3166539729","0","-17326987,85","-0,55%","6,38%","14,94%","30,18%","16,79%","13,17%",""
"2021/11/10","1,946376","3152549772","0","-520438,01","-0,02%","6,32%","12,53%","28,51%","16,41%","13,09%",""
"2021/11/09","1,952026","3162223039","0","-35820770,96","-1,12%","6,37%","11,8%","30,02%","16,52%","13,4%",""
"2021/11/08","1,952151","3198248600","0","422733,24","0,01%","7,04%","11,81%","33,97%","16,46%","13,57%",""
"2021/11/05","1,953175","3199503285","0","-789,02","-0%","7,15%","12,35%","33,16%","16,84%","14,07%",""
"2021/11/04","1,95064","3195351480","0","-341674,1","-0,01%","7,36%","13,14%","33,12%","16,73%","14,04%",""
"2021/11/03","1,935821","3171415493","0","837482,85","0,03%","6,75%","11,33%","35,03%","16,43%","13,71%",""
"2021/11/02","1,933813","3167289214","0","3324789,57","0,11%","6,61%","12,02%","35,88%","16,39%","13,56%",""
"2021/10/29","1,918597","3139069110","0","-74785635,54","-2,32%","5,12%","10,23%","35,7%","16,85%","12,87%",""
"2021/10/28","1,928205","3229949171","0","-871,74","-0%","5,74%","10,49%","37,88%","17,17%","12,98%",""
"2021/10/27","1,919288","3215013112","0","-51397894,5","-1,57%","4,97%","9,7%","33,51%","16,99%","12,8%",""
"2021/10/26","1,924816","3275819037","0","-383631,4","-0,01%","4,75%","9,86%","33,1%","17,1%","12,89%",""
"2021/10/25","1,911336","3253258547","0","524705,59","0,02%","4,46%","9,19%","30,18%","16,44%","12,75%",""
"2021/10/22","1,902499","3237694932","0","2029198,06","0,06%","5,09%","9,02%","29,58%","15,66%","12,7%",""
"2021/10/21","1,888179","3211311065","0","-1679321,83","-0,05%","4,56%","8,48%","28,77%","15,37%","12,53%",""
"2021/10/20","1,893622","3222252383","0","20277118,88","0,64%","6,1%","10,12%","27,92%","15,48%","12,68%",""
"2021/10/19","1,874204","3169140857","0","39171,57","0%","5,8%","7,5%","26,51%","15,09%","12,56%",""
"2021/10/18","1,87479","3170092556","0","1428967,11","0,05%","4,46%","7,06%","25,57%","15,32%","12,64%",""
"2021/10/15","1,870657","3161678227","0","203629,4","0,01%","3,92%","7,88%","26,05%","15,25%","12,78%",""
"2021/10/14","1,858036","3140144674","0","532156,79","0,02%","2,43%","7,74%","24,47%","14,9%","12,62%",""
"2021/10/13","1,838283","3106234926","0","7064503,19","0,23%","2,22%","6,38%","24,54%","14,49%","12,49%",""
"2021/10/12","1,826844","3079885356","0","2980028,01","0,1%","1,77%","6,21%","23,89%","14,24%","12,27%",""
"2021/10/11","1,83764","3095088747","0","2553486,66","0,08%","2,56%","6,25%","25,88%","14,52%","12,54%",""
"2021/10/08","1,836417","3090477093","0","84350330,13","2,8%","3,22%","6,51%","26,09%","12,9%","12,54%",""
"2021/10/07","1,83817","3008996340","0","5372573,48","0,18%","2,94%","6,62%","26,53%","12,81%","12,56%",""
"2021/10/06","1,822592","2978168857","0","1221451,89","0,04%","2,88%","5,06%","26,19%","12,49%","12,24%",""
"2021/10/05","1,813669","2962372941","0","328017,72","0,01%","2,65%","5,01%","25,66%","12,31%","12,05%",""
"2021/10/04","1,78687","2918277377","0","1007,5","0%","0,86%","3,46%","24,96%","11,62%","11,66%",""
"2021/10/01","1,820871","2973806047","0","10007854,66","0,34%","3,39%","5,43%","25,7%","12,25%","12,07%",""
"2021/09/30","1,820759","2963615892","0","-965,51","-0%","3,74%","6,18%","25,51%","12,33%","12,07%",""
"2021/09/29","1,828257","2975821218","0","19472,98","0%","4,02%","7,18%","25,76%","12,49%","12,4%",""
"2021/09/28","1,82311","2967424120","0","-10471257,15","-0,35%","4,14%","6,77%","25,13%","12,38%","12,23%",""
"2021/09/27","1,853937","3028248664","0","-5876222,28","-0,19%","5,74%","8,57%","30,17%","12,96%","12,82%",""
"2021/09/24","1,8497","3027190677","0","-2497460,28","-0,08%","6,06%","9,64%","29,85%","13,1%","12,51%",""
"2021/09/23","1,85276","3034700218","0","20663,16","0%","7,18%","9,46%","30,03%","13,11%","12,55%",""
"2021/09/22","1,827954","2994049219","0","2038042,18","0,07%","3,8%","7,48%","27,54%","12,6%","12,1%",""
"2021/09/21","1,80536","2955029119","0","19809,15","0%","2,63%","6,21%","26,95%","12,14%","11,92%",""
"2021/09/20","1,800616","2947244341","0","9773,89","0%","3,23%","5,93%","24,2%","11,94%","12,03%",""
"2021/09/17","1,816059","2972511552","0","439185,35","0,01%","3,26%","6,14%","24,31%","12,6%","12,29%",""
